week_ending,Value,county_name,county_ansi,watershed_code,sector_desc,group_desc,region_desc,short_desc,unit_desc,location_desc,end_code,agg_level_desc,asd_desc,freq_desc,class_desc,asd_code,CV (%),begin_code,commodity_desc,domain_desc,country_name,reference_period_desc,state_fips_code,zip_5,load_time,source_desc,country_code,county_code,statisticcat_desc,congr_district_code,state_name,watershed_desc,prodn_practice_desc,state_ansi,state_alpha,year,util_practice_desc,domaincat_desc
,"251,216,000",,,00000000,CROPS,FIELD CROPS,,"WHEAT - STOCKS, MEASURED IN BU",BU,KANSAS,09,STATE,,POINT IN TIME,ALL CLASSES,,,09,WHEAT,TOTAL,UNITED STATES,FIRST OF SEP,20,,2024-01-12 12:00:00.000,SURVEY,9000,,STOCKS,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
,"210,859,000",,,00000000,CROPS,FIELD CROPS,,"WHEAT - STOCKS, MEASURED IN BU",BU,KANSAS,12,STATE,,POINT IN TIME,ALL CLASSES,,,12,WHEAT,TOTAL,UNITED STATES,FIRST OF DEC,20,,2025-01-10 12:00:00.000,SURVEY,9000,,STOCKS,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
,35,,,00000000,CROPS,FIELD CROPS,,"WHEAT - YIELD, MEASURED IN BU / ACRE",BU / ACRE,KANSAS,00,STATE,,ANNUAL,ALL CLASSES,,,00,WHEAT,TOTAL,UNITED STATES,YEAR,20,,2024-09-30 12:00:00.000,SURVEY,9000,,YIELD,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
,"157,209,000",,,00000000,CROPS,FIELD CROPS,,"WHEAT, OFF FARM - STOCKS, MEASURED IN BU",BU,KANSAS,03,STATE,,POINT IN TIME,ALL CLASSES,,,03,WHEAT,TOTAL,UNITED STATES,FIRST OF MAR,20,,2024-01-09 15:00:00.000,SURVEY,9000,,STOCKS,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,OFF FARM,NOT SPECIFIED
,"89,158,000",,,00000000,CROPS,FIELD CROPS,,"WHEAT, OFF FARM - STOCKS, MEASURED IN BU",BU,KANSAS,06,STATE,,POINT IN TIME,ALL CLASSES,,,06,WHEAT,TOTAL,UNITED STATES,FIRST OF JUN,20,,2024-01-09 15:00:00.000,SURVEY,9000,,STOCKS,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,OFF FARM,NOT SPECIFIED
,"227,216,000",,,00000000,CROPS,FIELD CROPS,,"WHEAT, OFF FARM - STOCKS, MEASURED IN BU",BU,KANSAS,09,STATE,,POINT IN TIME,ALL CLASSES,,,09,WHEAT,TOTAL,UNITED STATES,FIRST OF SEP,20,,2024-01-12 12:00:00.000,SURVEY,9000,,STOCKS,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,OFF FARM,NOT SPECIFIED
,"200,859,000",,,00000000,CROPS,FIELD CROPS,,"WHEAT, OFF FARM - STOCKS, MEASURED IN BU",BU,KANSAS,12,STATE,,POINT IN TIME,ALL CLASSES,,,12,WHEAT,TOTAL,UNITED STATES,FIRST OF DEC,20,,2025-01-10 12:00:00.000,SURVEY,9000,,STOCKS,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,OFF FARM,NOT SPECIFIED
,"6,400,000",,,00000000,CROPS,FIELD CROPS,,"WHEAT, ON FARM - STOCKS, MEASURED IN BU",BU,KANSAS,03,STATE,,POINT IN TIME,ALL CLASSES,,,03,WHEAT,TOTAL,UNITED STATES,FIRST OF MAR,20,,2024-01-09 15:00:00.000,SURVEY,9000,,STOCKS,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ON FARM,NOT SPECIFIED
,"4,800,000",,,00000000,CROPS,FIELD CROPS,,"WHEAT, ON FARM - STOCKS, MEASURED IN BU",BU,KANSAS,06,STATE,,POINT IN TIME,ALL CLASSES,,,06,WHEAT,TOTAL,UNITED STATES,FIRST OF JUN,20,,2024-01-09 15:00:00.000,SURVEY,9000,,STOCKS,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ON FARM,NOT SPECIFIED
,"24,000,000",,,00000000,CROPS,FIELD CROPS,,"WHEAT, ON FARM - STOCKS, MEASURED IN BU",BU,KANSAS,09,STATE,,POINT IN TIME,ALL CLASSES,,,09,WHEAT,TOTAL,UNITED STATES,FIRST OF SEP,20,,2024-01-12 12:00:00.000,SURVEY,9000,,STOCKS,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ON FARM,NOT SPECIFIED
,"10,000,000",,,00000000,CROPS,FIELD CROPS,,"WHEAT, ON FARM - STOCKS, MEASURED IN BU",BU,KANSAS,12,STATE,,POINT IN TIME,ALL CLASSES,,,12,WHEAT,TOTAL,UNITED STATES,FIRST OF DEC,20,,2025-01-10 12:00:00.000,SURVEY,9000,,STOCKS,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ON FARM,NOT SPECIFIED
,"5,750,000",,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - ACRES HARVESTED",ACRES,KANSAS,00,STATE,,ANNUAL,WINTER,,,00,WHEAT,TOTAL,UNITED STATES,YEAR,20,,2024-09-30 12:00:00.000,SURVEY,9000,,AREA HARVESTED,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
,"6,500,000",,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - ACRES HARVESTED",ACRES,KANSAS,00,STATE,,ANNUAL,WINTER,,,00,WHEAT,TOTAL,UNITED STATES,YEAR - AUG FORECAST,20,,2023-08-11 12:00:00.000,SURVEY,9000,,AREA HARVESTED,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
,"6,500,000",,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - ACRES HARVESTED",ACRES,KANSAS,00,STATE,,ANNUAL,WINTER,,,00,WHEAT,TOTAL,UNITED STATES,YEAR - JUL FORECAST,20,,2023-07-12 12:00:00.000,SURVEY,9000,,AREA HARVESTED,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
,"6,500,000",,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - ACRES HARVESTED",ACRES,KANSAS,00,STATE,,ANNUAL,WINTER,,,00,WHEAT,TOTAL,UNITED STATES,YEAR - JUN ACREAGE,20,,2023-06-30 12:00:00.000,SURVEY,9000,,AREA HARVESTED,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
,"6,600,000",,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - ACRES HARVESTED",ACRES,KANSAS,00,STATE,,ANNUAL,WINTER,,,00,WHEAT,TOTAL,UNITED STATES,YEAR - JUN FORECAST,20,,2023-06-09 12:00:00.000,SURVEY,9000,,AREA HARVESTED,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
,"6,600,000",,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - ACRES HARVESTED",ACRES,KANSAS,00,STATE,,ANNUAL,WINTER,,,00,WHEAT,TOTAL,UNITED STATES,YEAR - MAY FORECAST,20,,2023-05-12 12:00:00.000,SURVEY,9000,,AREA HARVESTED,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
,"8,100,000",,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - ACRES PLANTED",ACRES,KANSAS,00,STATE,,ANNUAL,WINTER,,,00,WHEAT,TOTAL,UNITED STATES,YEAR,20,,2024-09-30 12:00:00.000,SURVEY,9000,,AREA PLANTED,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
,"7,500,000",,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - ACRES PLANTED",ACRES,KANSAS,00,STATE,,ANNUAL,WINTER,,,00,WHEAT,TOTAL,UNITED STATES,YEAR - DEC ACREAGE,20,,2023-01-12 12:00:00.000,SURVEY,9000,,AREA PLANTED,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
,"8,100,000",,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - ACRES PLANTED",ACRES,KANSAS,00,STATE,,ANNUAL,WINTER,,,00,WHEAT,TOTAL,UNITED STATES,YEAR - JUN ACREAGE,20,,2023-06-30 12:00:00.000,SURVEY,9000,,AREA PLANTED,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
,"8,100,000",,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - ACRES PLANTED",ACRES,KANSAS,00,STATE,,ANNUAL,WINTER,,,00,WHEAT,TOTAL,UNITED STATES,YEAR - MAR ACREAGE,20,,2023-03-31 12:00:00.000,SURVEY,9000,,AREA PLANTED,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-01-29,2,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,04,STATE,,WEEKLY,WINTER,,,04,WHEAT,TOTAL,UNITED STATES,WEEK #04,20,,2023-01-30 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-02-26,2,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,08,STATE,,WEEKLY,WINTER,,,08,WHEAT,TOTAL,UNITED STATES,WEEK #08,20,,2023-02-27 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-03-05,2,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,09,STATE,,WEEKLY,WINTER,,,09,WHEAT,TOTAL,UNITED STATES,WEEK #09,20,,2023-03-06 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-03-12,2,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,10,STATE,,WEEKLY,WINTER,,,10,WHEAT,TOTAL,UNITED STATES,WEEK #10,20,,2023-03-13 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-03-19,2,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,11,STATE,,WEEKLY,WINTER,,,11,WHEAT,TOTAL,UNITED STATES,WEEK #11,20,,2023-03-20 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-03-26,2,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,12,STATE,,WEEKLY,WINTER,,,12,WHEAT,TOTAL,UNITED STATES,WEEK #12,20,,2023-03-27 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-04-02,2,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,13,STATE,,WEEKLY,WINTER,,,13,WHEAT,TOTAL,UNITED STATES,WEEK #13,20,,2023-04-03 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-04-09,1,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,14,STATE,,WEEKLY,WINTER,,,14,WHEAT,TOTAL,UNITED STATES,WEEK #14,20,,2023-04-10 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-04-16,1,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,15,STATE,,WEEKLY,WINTER,,,15,WHEAT,TOTAL,UNITED STATES,WEEK #15,20,,2023-04-17 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-04-23,2,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,16,STATE,,WEEKLY,WINTER,,,16,WHEAT,TOTAL,UNITED STATES,WEEK #16,20,,2023-04-24 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-04-30,1,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,17,STATE,,WEEKLY,WINTER,,,17,WHEAT,TOTAL,UNITED STATES,WEEK #17,20,,2023-05-01 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-05-07,1,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,18,STATE,,WEEKLY,WINTER,,,18,WHEAT,TOTAL,UNITED STATES,WEEK #18,20,,2023-05-08 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-05-14,1,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,19,STATE,,WEEKLY,WINTER,,,19,WHEAT,TOTAL,UNITED STATES,WEEK #19,20,,2023-05-15 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-05-21,1,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,20,STATE,,WEEKLY,WINTER,,,20,WHEAT,TOTAL,UNITED STATES,WEEK #20,20,,2023-05-22 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-05-28,1,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,21,STATE,,WEEKLY,WINTER,,,21,WHEAT,TOTAL,UNITED STATES,WEEK #21,20,,2023-05-30 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-06-04,1,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,22,STATE,,WEEKLY,WINTER,,,22,WHEAT,TOTAL,UNITED STATES,WEEK #22,20,,2023-06-05 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-06-11,1,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,23,STATE,,WEEKLY,WINTER,,,23,WHEAT,TOTAL,UNITED STATES,WEEK #23,20,,2023-06-12 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-06-18,3,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,24,STATE,,WEEKLY,WINTER,,,24,WHEAT,TOTAL,UNITED STATES,WEEK #24,20,,2023-06-20 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-06-25,2,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,25,STATE,,WEEKLY,WINTER,,,25,WHEAT,TOTAL,UNITED STATES,WEEK #25,20,,2023-06-26 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-07-02,1,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,26,STATE,,WEEKLY,WINTER,,,26,WHEAT,TOTAL,UNITED STATES,WEEK #26,20,,2023-07-03 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-07-09,2,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,27,STATE,,WEEKLY,WINTER,,,27,WHEAT,TOTAL,UNITED STATES,WEEK #27,20,,2023-07-10 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2022-10-30,2,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,43,STATE,,WEEKLY,WINTER,,,43,WHEAT,TOTAL,UNITED STATES,WEEK #43,20,,2022-10-31 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2022-11-06,2,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,44,STATE,,WEEKLY,WINTER,,,44,WHEAT,TOTAL,UNITED STATES,WEEK #44,20,,2022-11-07 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2022-11-13,1,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,45,STATE,,WEEKLY,WINTER,,,45,WHEAT,TOTAL,UNITED STATES,WEEK #45,20,,2022-11-14 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2022-11-20,2,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,46,STATE,,WEEKLY,WINTER,,,46,WHEAT,TOTAL,UNITED STATES,WEEK #46,20,,2022-11-21 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2022-11-27,2,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,47,STATE,,WEEKLY,WINTER,,,47,WHEAT,TOTAL,UNITED STATES,WEEK #47,20,,2022-11-29 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2022-12-04,2,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,48,STATE,,WEEKLY,WINTER,,,48,WHEAT,TOTAL,UNITED STATES,WEEK #48,20,,2022-12-05 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-01-01,2,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,52,STATE,,WEEKLY,WINTER,,,52,WHEAT,TOTAL,UNITED STATES,WEEK #52,20,,2023-01-03 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-01-29,32,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT FAIR",PCT FAIR,KANSAS,04,STATE,,WEEKLY,WINTER,,,04,WHEAT,TOTAL,UNITED STATES,WEEK #04,20,,2023-01-30 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-02-26,30,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT FAIR",PCT FAIR,KANSAS,08,STATE,,WEEKLY,WINTER,,,08,WHEAT,TOTAL,UNITED STATES,WEEK #08,20,,2023-02-27 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-03-05,30,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT FAIR",PCT FAIR,KANSAS,09,STATE,,WEEKLY,WINTER,,,09,WHEAT,TOTAL,UNITED STATES,WEEK #09,20,,2023-03-06 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-03-12,31,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT FAIR",PCT FAIR,KANSAS,10,STATE,,WEEKLY,WINTER,,,10,WHEAT,TOTAL,UNITED STATES,WEEK #10,20,,2023-03-13 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-03-19,31,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT FAIR",PCT FAIR,KANSAS,11,STATE,,WEEKLY,WINTER,,,11,WHEAT,TOTAL,UNITED STATES,WEEK #11,20,,2023-03-20 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-03-26,29,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT FAIR",PCT FAIR,KANSAS,12,STATE,,WEEKLY,WINTER,,,12,WHEAT,TOTAL,UNITED STATES,WEEK #12,20,,2023-03-27 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-04-02,27,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT FAIR",PCT FAIR,KANSAS,13,STATE,,WEEKLY,WINTER,,,13,WHEAT,TOTAL,UNITED STATES,WEEK #13,20,,2023-04-03 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-04-09,26,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT FAIR",PCT FAIR,KANSAS,14,STATE,,WEEKLY,WINTER,,,14,WHEAT,TOTAL,UNITED STATES,WEEK #14,20,,2023-04-10 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-04-16,26,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT FAIR",PCT FAIR,KANSAS,15,STATE,,WEEKLY,WINTER,,,15,WHEAT,TOTAL,UNITED STATES,WEEK #15,20,,2023-04-17 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-04-23,24,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT FAIR",PCT FAIR,KANSAS,16,STATE,,WEEKLY,WINTER,,,16,WHEAT,TOTAL,UNITED STATES,WEEK #16,20,,2023-04-24 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-04-30,23,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT FAIR",PCT FAIR,KANSAS,17,STATE,,WEEKLY,WINTER,,,17,WHEAT,TOTAL,UNITED STATES,WEEK #17,20,,2023-05-01 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-05-07,21,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT FAIR",PCT FAIR,KANSAS,18,STATE,,WEEKLY,WINTER,,,18,WHEAT,TOTAL,UNITED STATES,WEEK #18,20,,2023-05-08 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-05-14,22,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, MEASURED IN PCT FAIR",PCT FAIR,KANSAS,19,STATE,,WEEKLY,WINTER,,,19,WHEAT,TOTAL,UNITED STATES,WEEK #19,20,,2023-05-15 16:00:00.000,SURVEY,9000,,CONDITION,,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
